,,DESCENDENCIA EJEMPLAR,,,,,,,
,REGISTRO:,193844,,,,,,,
,NOMBRE:,ONIX (FC),,,,,,,
REGISTRO,NOMBRE,FECHA_NTO,COLOR,SEXO,MICROCHIP,GENO,ANDAR,PADRE/MADRE,
REGISTRO0,NOMBRE,FECHA_NTO,COLOR,SEXO,MICROCHIP,GENO,ANDAR,PADRE/MADRE0
3320410,RELIQUIA DE J.S.,15/08/2017,CASTAÑO,HEMBRA,AVID*603*263*382,GD,P3,2262670
3320800,AMATISTA DE LA FANTASIA,20/10/2015,CASTAÑO,HEMBRA,AVID*603*329*324,GD,P3,2511360
3320900,PROFETA DE B&B,28/07/2017,CASTAÑO,MACHO,AVID*601*600*632,GD,P3,3008110
3320940,GASPAR DE VILLA ELENA,22/12/2015,CASTAÑO,MACHO,AVID*603*332*292,GD,P3,2431550
3320990,EMPORIO DEL CENTRO,16/03/2018,CASTAÑO,MACHO,AVID*603*328*867,GN,P2,2186600
3321020,CATTALEYA DE MILAN,29/03/2018,ZAINO,HEMBRA,AVID*601*593*326,GD,P3,2384560
3321340,GUADALUPE DE SAN FRANCISCO JAVIER,29/09/2018,CASTAÑO,HEMBRA,AVID*603*349*823,GD,P1,3154820
3321400,AFORTUNADA DE TORRES DE LOS ROSALES,04/06/2017,CASTAÑO,HEMBRA,AVID*601*609*111,GD,P3,2561360
3321510,INNOVACION DE LAS PALMAS (AVID*845*028*025),08/08/2015,CASTAÑO,HEMBRA,AVID*040*817*800,GD,P3,2553290
3321760,BENDICIÒN DE LA BONITA,11/01/2016,CASTAÑO,HEMBRA,978101081918049,GD,P3,1319630
3321920,MACARENA DE LA PAZ,06/12/2018,CASTAÑO,HEMBRA,AVID*603*364*624,GD,P3,2568270
3322090,ASOMBROSA DE LA ILUSION,20/12/2016,CASTAÑO,HEMBRA,AVID*603*355*282,GD,P3,2266330
3322710,KENZO FANTASIA DE LA ILUSIÓN,20/05/2018,CASTAÑO,MACHO,AVID*601*550*880,GD,P3,2399240
3323360,MI PARCERO DE VILLA PRINCESS,20/05/2013,CASTAÑO,MACHO,978101082450878,GD,P3,1624990
3323380,LUNA DE VILLA CARLINA,22/09/2018,CASTAÑO,HEMBRA,978101082730565,GD,P3,1394360
3323880,DON LUIS DE LA CRUZ,17/03/2019,CASTAÑO,MACHO,978101082447532,GD,P3,2429160
3324100,SANTO PECADO DE LA PROVIDENCIA,21/05/2019,CASTAÑO,MACHO,978101082447215,GD,P3,3451970
3324220,ALBORADA DE VILLA ALSACIA,12/10/2018,CASTAÑO,HEMBRA,978101082447742,GA,P3,1687690
3324470,EXPLOSIVA DE ALEJANDRIA DE YERBABUENA,14/03/2017,CASTAÑO,HEMBRA,978101082524916,GD,P3,4067790
3324480,SUPERSONICA DE ALEJANDRIA DE YERBABUENA,06/06/2018,CASTAÑO,HEMBRA,978101082472212,GD,P3,2382950
3324600,ESPLENDIDA DEL TRIANGULO GANADERIA,15/02/2017,CASTAÑO,HEMBRA,AVID*601*588*022,GN,P3,2620580
REGISTRO0,NOMBRE,FECHA_NTO,COLOR,SEXO,MICROCHIP,GENO,ANDAR,PADRE/MADRE0
3324950,PODEROSA DE YARIGUA,05/06/2019,CASTAÑO,HEMBRA,978101082448999,GA,P3,1624820
3325790,HECHICERA DE J.S.,01/06/2019,CASTAÑO,HEMBRA,978101082556391,GD,P3,2262670
3325820,ODISEA DEL RINCON,27/11/2018,CASTAÑO,HEMBRA,978101082550254,GD,P3,2471090
3326110,ALEBRIJE DE LA SOMBRA,20/06/2019,CASTAÑO,MACHO,978101082556125,GN,P3,1691300
3400030,PORTEÑO DE MATERCOM,09/05/2014,CASTAÑO,MACHO,AVID*041*772*548,GD,P2,1664030
3400140,MH. VALENTINA DEL JARDIN,16/02/2014,CASTAÑO,HEMBRA,AVID*021*786*033,GD,P3,832120
3400390,SUPER ONIX DE LA LIBRA,02/07/2013,CASTAÑO,HEMBRA,AVID*836*622*534,GD,P3,2787140
3400400,POLVORA DE LA LIBRA,30/08/2013,CASTAÑO,HEMBRA,AVID*836*621*531,GD,P3,2799820
3400560,PROTAGONISTA DE LA JOYITA,17/02/2013,CASTAÑO,HEMBRA,AVID*008*638*062,GD,P3,2295870
3400620,DICTADOR DE LA JOYITA,11/01/2014,CASTAÑO,MACHO,AVID*836*335*330,GD,P3,2295870
3400630,NATIVA DE LA JOYITA,21/01/2013,CASTAÑO,HEMBRA,AVID*009*015*852,GD,P3,2032860
3400920,GARDEL DE LA VALENTINA,20/12/2012,CASTAÑO,MACHO,AVID*029*365*006,GD,P3,2099780
3400930,AGATAR DE LAS ACACIAS,23/09/2014,CASTAÑO,HEMBRA,AVID*025*123*279,GD,P3,2452130
3401240,CAPRICHO DE PUEBLITO PAISA,16/01/2013,BAYO,MACHO,AVID*020*085*875,GD,P3,877230
3401880,CANDELA DE ANDALUCIA,17/11/2015,CASTAÑO,HEMBRA,AVID*839*020*862,GD,P3,838650
3401930,PALADIN DE VILLA GLORIA,11/06/2012,CASTAÑO,MACHO,AVID*841*377*598,GD,P3,2771180
3402080,FORTUNA DE VILLA EMILIANA,06/04/2014,CASTAÑO,HEMBRA,AVID*841*373*806,GD,P3,2292610
3402140,ROMPECORAZONES DEL ENSUEÑO,06/02/2013,CASTAÑO,HEMBRA,AVID*842*009*066,GD,P3,2262690
3402640,FOGONAZO DEL ALTISIMO,02/11/2015,CASTAÑO,MACHO,AVID*842*007*093,GD,P2,1126000
3402900,GUARDIAN DE LA GLORIA,03/07/2016,CASTAÑO,MACHO,AVID*844*769*534,GD,P3,892500
3402940,TORMENTA DE LA GLORIA T.E,25/05/2016,CASTAÑO,HEMBRA,AVID*839*330*368,GD,P3,2787920
3402970,ORQUIDEA DEL RODEO,02/05/2017,CASTAÑO,HEMBRA,AVID*844*773*039,GD,P3,813190
3403010,CASTELLANA DE RANCHO J.D,23/04/2016,CASTAÑO CLAROHEMBRA,,AVID*844*627*831,GD,P3,2344050
3403420,TORMENTO DE LAS NEREIDAS,18/05/2016,CASTAÑO,MACHO,AVID*845*029*014,GD,P3,2564520
3403460,MAJESTUOSA DE VILLA SOFIA,22/12/2013,CASTAÑO,HEMBRA,AVID*845*021*078,GD,P2,2906700
3403670,GRAN ROJO DE VILLA LILI,11/09/2015,CASTAÑO,MACHO,AVID*839*268*787,GD,P3,2785300
3404010,MH. CENTAURO DE RANCHO SANTA HELENA T.E.,26/05/2013,CASTAÑO,MACHO,AVID*845*026*521,GD,P3,2387990
3404280,RONDALLA DE LAS PEÑITAS,05/08/2016,CASTAÑO,HEMBRA,AVID*601*301*878,GA,P3,393270
3404600,SAMARITANA DE LA ANTIGUA,20/04/2014,CASTAÑO,HEMBRA,AVID*601*292*889,GD,P3,1581530
3404720,AMOROSA DEL CHAMIZO,21/03/2015,ZAINO,HEMBRA,AVID*601*626*006,GD,P3,2795950
3404920,LUZ DE LA GLORIA,20/10/2017,CASTAÑO,HEMBRA,AVID*601*304*095,GD,P3,2792580
3404980,ORION DE LA SUIZA MEJIA,13/12/2017,CASTAÑO,MACHO,AVID*601*295*546,GD,P3,2342720
3405190,HELENA DE ANDALUCIA,15/02/2017,CASTAÑO,HEMBRA,AVID*601*293*315,GD,P1,821440
3405600,ILUMINADO DEL DIAMANTE T.E.,22/06/2016,CASTAÑO,MACHO,AVID*845*027*825,GD,P3,2902790
3406210,CATALICA DE LA DIVINA,20/03/2018,CASTAÑO,HEMBRA,AVID*602*064*080,GA,P3,2757230
3406390,RITMO DEL DIAMANTE T.E.,20/04/2018,CASTAÑO,MACHO,AVID*603*330*823,GA,P3,848180
3406420,EMPERATRIZ DEL DIAMANTE,04/06/2018,NARANJUELOHEMBRA,,AVID*603*342*807,GD,P3,848180
3406450,SOÑADORA DEL DIAMANTE TE,30/06/2018,CASTAÑO,HEMBRA,AVID*603*327*526,GA,P3,843590
REGISTRO0,NOMBRE,FECHA_NTO,COLOR,SEXO,MICROCHIP,GENO,ANDAR,PADRE/MADRE0
3406550,DESTELLO DE LA ANTIGUA,01/08/2017,CASTAÑO,MACHO,AVID*603*345*042,GD,P3,4093350
3406680,AMANECER DEL DIAMANTE,11/01/2018,CASTAÑO,MACHO,AVID*603*335*079,GD,P3,2474380
3406740,EMPERADOR DE VILLA ELY,10/03/2015,CASTAÑO,MACHO,978101081918261,GD,P3,846750
3407320,ILUMINADA DE SIERRA BRAVA,13/10/2017,CASTAÑO OSCUROHEMBRA,,AVID*601*625*614,GD,P3,626570
3407370,PROFECIA DEL JARDIN,25/03/2017,CASTAÑO,HEMBRA,AVID*601*309*302,GD,P3,839310
3407390,GINIX DE LOS CASCABELES,20/04/2019,CASTAÑO,HEMBRA,978101082666851,GD,P3,839410
3407510,ESMERALDA DE LOS HERNANDEZ,28/02/2018,CASTAÑO,HEMBRA,978101081919652,GN,P3,843230
3450050,IRINA DEL REFUGIO,15/11/2012,CASTAÑO,HEMBRA,AVID*836*593*273,GD,P3,1819000
3450360,NAVIDEÑA DE SAN RAFAEL,15/07/2014,CASTAÑO,HEMBRA,AVID*040*817*298,GD,P3,2382670
3450370,FIDELA DE MARIA PAZ,27/08/2014,CASTAÑO,HEMBRA,AVID*839*009*530,GD,P3,1389870
3450400,TURQUESA DE CEREZALES,08/06/2015,BAYO,HEMBRA,AVID*040*820*317,GD,P3,2288110
3450420,BENDECIDA DE LA PROVINCIA,03/10/2015,ZAINO,HEMBRA,AVID*836*615*093,GD,P1,2403440
3450590,RAMSES DE VILLA KARELY,15/09/2014,CASTAÑO,MACHO,AVID*836*318*574,GD,P3,2304960
3450600,SANDALO JR DE VILLA ADELAIDA,05/11/2015,CASTAÑO,MACHO,AVID*040*818*777,GD,P3,1624720
3450910,MONUMENTAL(ANULADO),25/07/2012,CASTAÑO,MACHO,AVID*345091,GN,P3,2532970
3450940,SANTISIMO DE LA MIA,20/03/2013,CASTAÑO,MACHO,AVID*839*034*779,GD,P3,2082760
3451040,DONCELLA DE BETANIA,09/07/2015,MORO,HEMBRA,AVID*839*017*030,GD,P3,1681060
3451070,AMATISTA DEL RANCHO LA MILAGROSA,13/08/2015,CASTAÑO,HEMBRA,AVID*839*041*318,GD,P3,1670920
3451110,GLADIADOR DE SAN FELIPE,22/07/2013,CASTAÑO,MACHO,AVID*839*019*071,GD,P3,2093120
3451250,CATRINA DE LA ARGELIA,03/01/2015,CASTAÑO,HEMBRA,AVID*839*026*512,GD,P3,1934060
3451350,LUCITANIA DE SANTA MARIA,30/04/2013,CASTAÑO,HEMBRA,AVID*839*035*306,GD,P3,2422640
3451540,MAGISTRADO DE CERRITOS,31/10/2013,CASTAÑO,MACHO,AVID*839*812*368,GD,P3,488220
3452060,REINA DEL SUR DE CUERNAVACA,24/03/2014,CASTAÑO,HEMBRA,AVID*840*069*826,GD,P3,2381550
3452270,RENACER DEL OLIMPO,02/01/2015,CASTAÑO,MACHO,AVID*836*316*520,GD,P3,2384950
3452510,CANDELO DE VILLA SANDRA,25/04/2015,CASTAÑO,MACHO,AVID*839*841*823,GD,P3,2626120
3452550,CAPIRO DE LA BETULIA,02/04/2015,CASTAÑO,MACHO,AVID*839*826*820,GD,P3,2323850
3452560,DON PEPE DE LA BETULIA,05/05/2015,CASTAÑO,MACHO,AVID*839*846*603,GD,P1,1684050
3452570,PERSEO DE MARAYA,15/09/2012,CASTAÑO,MACHO,AVID*076*586*804,GD,P3,2600370
3454180,ZAFIRO DE LA PUERTA DEL SOL,06/11/2013,CASTAÑO,MACHO,AVID*839*349*619,GD,P3,4087360
3454270,ORISABA DE SAN PABLO,09/01/2015,CASTAÑO,HEMBRA,AVID*841*803*316,GD,P3,1624910
3454560,BENDICION TEMASCAL,10/12/2013,CASTAÑO,MACHO,AVID*839*342*362,GA,P1,2350920
3454740,ZAFIRA DE SANTA TERESITA,02/01/2017,CASTAÑO,HEMBRA,AVID*839*016*784,GD,P3,1667220
3454930,IMPETUOSA DE LA QUERENCIA,10/01/2017,NARANJUELOHEMBRA,,AVID*841*515*044,GD,P3,2915010
3455890,CONSENTIDO DE RANCHO FR,25/07/2016,CASTAÑO,MACHO,AVID*844*769*337,GD,P3,2394200
3456130,PATRONA DE LOS PINOS (AVID*041*320*101),19/02/2014,CASTAÑO,HEMBRA,AVID*841*895*331,GD,P3,1319420
3456270,VENGADOR DE ALTO DE LA CRUZ,28/12/2015,CASTAÑO,MACHO,AVID*844*777*324,GD,P3,2532560
3456490,LUZ DE MONACO,20/07/2015,MORO,HEMBRA,AVID*845*022*833,GD,P3,2552130
3456940,TORMENTA DE SAN JUAN,24/01/2017,CASTAÑO,HEMBRA,AVID*844*872*569,GD,P3,2018820
REGISTRO0,NOMBRE,FECHA_NTO,COLOR,SEXO,MICROCHIP,GENO,ANDAR,PADRE/MADRE0
3457070,MENSAJE DE DIOS DE SABIDURIA,13/05/2017,CASTAÑO,MACHO,AVID*845*032*812,GD,P3,2068820
3457350,DOÑA AMALIA DE EL BAKO HYS,30/09/2016,CASTAÑO,HEMBRA,AVID*844*637*620,GD,P3,4099610
3457360,GAYRA DE SAU PABLO,16/12/2014,CASTAÑO,HEMBRA,AVID*839*036*094,GD,P3,2336950
3457430,GALILEO DE LA CRISTALINA,13/02/2017,CASTAÑO,MACHO,AVID*845*027*518,GD,P3,2862870
3457620,TITANIA DE LA PENINSULA,01/05/2014,CASTAÑO,HEMBRA,AVID*840*056*290,GD,P2,2190030
3458180,FANTASIA DE POZOS AZULES,04/05/2016,CASTAÑO,HEMBRA,AVID*844*770*524,GD,P3,2716040
3458230,CONSENTIDA VILLA MAFE DEL ROSAL,24/12/2015,ZAINO,HEMBRA,AVID*844*889*558,GD,P3,2393150
3458360,ILUSIONISTA DE RANCHO TURIN,28/04/2016,CASTAÑO,MACHO,AVID*844*882*872,GD,P3,2468510
3458410,ANHELO DE VILLA HEIDY,25/01/2017,CASTAÑO,MACHO,AVID*844*639*343,GD,P3,2363420
3458490,OLIMPO DE AGROBETANIA S.A,13/07/2017,CASTAÑO,MACHO,AVID*844*773*008,GD,P3,1683980
3458500,NISSI,01/01/2013,ZAINO,MACHO,AVID*845*040*274,GA,P3,2387990
3458980,ECLIPSE DE LA POSADA,21/08/2017,CASTAÑO,MACHO,AVID*601*299*590,GD,P3,1322190
3459060,BORICUA DE GRAN DINASTIA,30/11/2013,CASTAÑO,MACHO,AVID*601*291*052,GD,P2,2329370
3459140,PODEROSA DEL ESPINAL,22/08/2017,CASTAÑO,HEMBRA,AVID*601*290*796,GD,P3,2572680
3459210,DIAMANTE DE PESEBRERAS PUERTA,28/08/2017,CASTAÑO,MACHO,AVID*844*638*304,GD,P3,3021040
3459240,DIAMANTE DE VILLA PILAR,17/06/2014,CASTAÑO,MACHO,AVID*845*042*843,GD,P2,3017860
3459520,AMATISTA DEL ENCANTO,04/06/2017,CASTAÑO,HEMBRA,AVID*845*034*566,GD,P3,2328620
3459830,PICAFLOR DE BELLAVISTA,13/08/2015,CASTAÑO,MACHO,AVID*844*774*044,GD,P3,2700770
3460090,PERLA DEL ORIENTE DEL RANCHO LA MILAGROSA,25/06/2016,CASTAÑO,HEMBRA,AVID*600*532*074,GD,P3,1677830
3460190,TORMENTO DE LA MOLIENDA,18/03/2013,BAYO,MACHO,AVID*841*809*628,GD,P1,381090
3460520,MOHAMED DE SANTA ISABEL,08/08/2017,CASTAÑO,MACHO,AVID*601*599*091,GD,P3,2192730
3460590,PLEGARIA DE LA MARQUEZA,20/12/2014,CASTAÑO,HEMBRA,AVID*040*047*282,GD,P3,3011050
3460830,CUARSO DE LA LIRA,05/12/2014,ROSILLO,MACHO,AVID*601*602*015,GD,P3,1312870
3461010,TORNADO DEL RANCHO GUAVATA,25/04/2018,CASTAÑO,MACHO,AVID*601*613*864,GD,P3,2552520
3461140,MALUMA DE VERGERAT,18/02/2013,CASTAÑO,MACHO,AVID*025*341*000,GD,P3,2637640
3461200,CHARLOTTE DE 2 MEJIAS,15/05/2015,CASTAÑO,HEMBRA,AVID*015*582*826,GD,P3,1674450
3461500,RAYUELA DE BELLAVISTA,07/08/2015,CASTAÑO,HEMBRA,AVID*600*539*537,GD,P3,2718500
3461600,ELPATRON ONIX,26/11/2017,CASTAÑO,MACHO,AVID*601*599*304,GA,P3,3155200
3461800,ARIADNA DE TEPEYAC,20/07/2016,CASTAÑO,HEMBRA,AVID*841*895*551,GD,P3,3023440
3461940,CLANDESTINO,13/05/2017,BAYO,MACHO,AVID*601*584*352,GA,P3,1697860
3461960,URUS DE LA COLOMBIA,26/04/2018,CASTAÑO,MACHO,AVID*601*602*257,GD,P3,1678060
3461990,APUESTA PRIVADA DE MI CAPRICHO,28/10/2017,CASTAÑO,HEMBRA,AVID*601*615*625,GD,P3,3003100
3462060,ORIZABA DE LA HERRADURA,11/05/2017,CASTAÑO,HEMBRA,AVID*601*583*891,GD,P1,2561530
3462100,NAVIDEÑA DE VILLA MAFE,24/12/2017,CASTAÑO,HEMBRA,AVID*601*606*075,GD,P3,2386620
3462260,NUEVE - ONCE DE SANTA ISABEL,03/11/2016,CASTAÑO,MACHO,AVID*601*596*097,GD,P3,1672170
3462470,COMANCHE DE SAN ELIAS,28/08/2016,CASTAÑO,MACHO,AVID*841*893*804,GD,P3,3001580
3462570,CANTALETA DE VILLA MAFE,02/06/2018,CASTAÑO,HEMBRA,AVID*601*620*257,GD,P2,2791880
3462580,ELECTRONIX VILLA MAFE DE CAMPO ALEGRE,16/07/2018,CASTAÑO,MACHO,AVID*601*607*070,GD,P3,2386070
REGISTRO0,NOMBRE,FECHA_NTO,COLOR,SEXO,MICROCHIP,GENO,ANDAR,PADRE/MADRE0
3462770,MIL AMORES,26/12/2016,ZAINO,MACHO,AVID*075*568*258,GA,P3,2568360
3462930,ANFITRION DE GUADALUPE,15/03/2013,CASTAÑO,MACHO,AVID*010*586*371,GD,P1,1676350
3462940,FRAGANCIA,14/03/2017,CERVUNO,HEMBRA,AVID*601*584*075,GA,P1,2613950
3463040,THOR DE RANCHO FASEKY,10/07/2016,CASTAÑO,MACHO,AVID*601*613*063,GD,P3,2303170
3463270,SUSPICACIA DE CASA LOMA,25/01/2017,CASTAÑO,HEMBRA,AVID*601*608*620,GD,P3,2568100
3463480,MAJESTUOSO DE LA CAMPIÑA,05/06/2015,BAYO,MACHO,AVID*601*363*022,GD,P2,2628990
3463490,INFAMIA DE SAN JORGE,20/09/2016,CASTAÑO,HEMBRA,AVID*844*774*771,GD,P3,2558690
3463890,ARYA DE CUATRO VIENTOS,13/09/2017,MORO,HEMBRA,AVID*600*525*378,GD,P3,2593190
3463960,ZEUS DE SAN PEDRO,15/02/2018,CASTAÑO,MACHO,AVID*601*376*057,GD,P3,2329500
3464000,BOHEMIO DE LA HERRADURA,07/11/2017,CASTAÑO,MACHO,AVID*600*541*328,GD,P3,775440
3464330,NIMAIMA DE VILLA ROCIO,25/08/2018,CASTAÑO,HEMBRA,AVID*603*333*633,GD,P3,2575930
3464340,PROFECIA DE 3T,28/10/2017,CASTAÑO,HEMBRA,AVID*601*362*845,GD,P3,1690690
3464560,MIRANDA DE LA CLARITA,06/11/2018,CASTAÑO,HEMBRA,AVID*601*604*077,GD,P3,2653660
3465170,ZAFIRO DE CUERNAVACA,10/01/2017,CASTAÑO,MACHO,AVID*601*561*867,GD,P3,2393860
3465370,LUMINOSO DE SANTAJUSTA,05/01/2017,BAYO,MACHO,AVID*603*344*574,GD,P3,2621940
3465700,ENERGIA SOLAR DE SANTO DOMINGO,01/09/2017,CASTAÑO,HEMBRA,AVID*603*258*632,GD,P3,2562720
3465800,SOÑADORA DE MAJAGUAL,15/03/2018,MORO,HEMBRA,AVID*603*326*119,GD,P3,2372310
3465860,PRIVILEGIO DEL PROGRESO,01/09/2017,CASTAÑO,MACHO,AVID*601*602*366,GD,P3,1695800
3466020,TITO DEL EMBRUJO,30/09/2018,CASTAÑO,MACHO,AVID*601*564*056,GD,P3,2395110
3466170,IMPONENTE,17/06/2017,CASTAÑO,MACHO,AVID*603*351*373,GA,P3,1686260
3466220,FANTASTICA,13/08/2018,CASTAÑO,HEMBRA,AVID*603*357*812,GA,P3,1684800
3466300,MAXIMO,27/06/2018,CASTAÑO,MACHO,AVID*603*353*377,GA,P2,4092190
3466320,CLANDESTINA DE BELLAVISTA,19/05/2018,MORO,HEMBRA,AVID*603*367*816,GD,P3,2532380
3466340,GRANADA DE BELLAVISTA,29/09/2018,CASTAÑO,HEMBRA,AVID*603*371*836,GD,P3,2397880
3466380,KRAKEN DE LUISA FERNANDA,10/01/2016,CASTAÑO,MACHO,AVID*603*364*341,GD,P3,2568470
3466510,REY ONIX DE LA MARQUEZA,28/10/2017,CASTAÑO,MACHO,AVID*845*033*274,GD,P3,2476330
3467210,MENSAJE DE FE DE LA MARQEUZA,22/08/2017,CASTAÑO,MACHO,AVID*844*882*879,GD,P3,2603760
3467650,ARQUILES DE LA MARIA,05/12/2018,CASTAÑO,MACHO,AVID*603*338*564,GD,P3,2636420
3467810,GALEON DE LAS 2G,22/03/2017,CASTAÑO,MACHO,AVID*601*638*620,GD,P3,2327270
3468130,AMBAR DEL HERRERUM,06/08/2018,CASTAÑO,HEMBRA,978101082013585,GD,P2,2392900
3468360,COLOMBIA SECRET DE SAN JUAN,17/11/2017,CASTAÑO,MACHO,AVID*603*355*263,GD,P3,2338250
3468370,ESCANDALOSA DE VILLA MAFE,30/01/2019,CASTAÑO,HEMBRA,978101082448883,GD,P2,2953510
3468810,RELAMPAGO DE SAN JUAN,19/05/2019,CASTAÑO,MACHO,978101082351139,GD,P3,2367720
3468990,BALOTELLI,27/08/2017,BAYO,MACHO,AVID*603*343*843,GA,P3,3015100
3469170,SAN JUANERO DE LA BETULIA,22/06/2017,CASTAÑO,MACHO,978101082666794,GD,P1,1684050
3469240,FIESTA DE GRAN DINASTIA,27/12/2013,CASTAÑO,HEMBRA,AVID*601*295*284,GD,P3,1627120
3469280,OROPEL,01/11/2017,CASTAÑO,MACHO,AVID*600*541*044,GA,P3,1664640
3469320,ORION DE BETANIA,03/04/2018,CASTAÑO,MACHO,AVID*600*543*310,GA,P3,1660200
REGISTRO0,NOMBRE,,FECHA_NTO,COLOR,SEXO,MICROCHIP,GENO,ANDAR0
3469580,NAVIDEÑO DE,LAS GARZAS,23/12/2018,MORO,MACHO,AVID*603*348*344,GA,P30
3469600,CAFEINA,,22/04/2019,CASTAÑO,HEMBRA,978101082556745,GA,P30
3469780,SAHARA,,14/03/2016,CASTAÑO,HEMBRA,978101082550916,GA,P30
3469820,LINDA,,23/11/2019,MORO,HEMBRA,978101082549037,GA,P40
3469920,POSEIDON,,05/05/2019,CASTAÑO,MACHO,978101082550374,GA,P30
3470200,MELINOE,,30/12/2018,CASTAÑO,HEMBRA,978101082725127,GN,P30
3470390,SENSACION,,30/08/2019,CASTAÑO,HEMBRA,978101082556462,GN,P30
3470640,MAESTRA,,22/07/2019,CASTAÑO,HEMBRA,978101082556661,GN,P30
3500430,MILAGROSA DE YURUPARI,,22/11/2015,CASTAÑO,HEMBRA,AVID*601*602*318,GD,P30
3501030,FUNDADOR DE LAS GEMELAS,,17/06/2018,CASTAÑO,MACHO,AVID*601*542*534,GA,P30
3501120,MILAGROS DE LA MANUELA,,31/12/2018,CASTAÑO,HEMBRA,AVID*601*366*881,GD,P30
3501150,PROMESA DE 3R,,25/12/2018,CASTAÑO,HEMBRA,978101081897007,GD,P30
3501280,MISTERIOSA DE LA POSADA,,19/05/2018,CASTAÑO,HEMBRA,AVID*603*330*304,GD,P30
3501690,LUCERO DE VILLA CAMILA,,12/07/2018,CASTAÑO,HEMBRA,978101081924489,GD,P30
3501820,DELICADO T.E DEL EDEN,,10/10/2015,CASTAÑO,MACHO,AVID*839*016*824,GD,P20
3502110,TOPACIO DE MOSCU,,20/06/2017,CASTAÑO,MACHO,978101082144375,GD,P30
3502120,EMBAJADOR DE SANTA LUCIA,,05/11/2018,CASTAÑO,MACHO,978101082145751,GD,P30
3502250,SANTA ELENA DEL RODEO,,05/08/2015,CASTAÑO,HEMBRA,978101082144278,GD,P30
3502340,APOLO DEL RODEO,,25/06/2016,CASTAÑO,MACHO,978101082417587,GD,P30
3502740,AMADA MIA DEL ESCORPION,,21/01/2017,CASTAÑO,HEMBRA,978101082717030,GD,P30
3502760,VICTORIA DE NUEVO AMANECER,,20/04/2017,CASTAÑO,HEMBRA,978101082717399,GD,P10
3502780,NUEVA ERA DE SAN JUAN,,09/07/2017,CASTAÑO,HEMBRA,978101082717773,GD,P30
3502820,MAJESTUOSO DEL REFUGIO,,27/06/2015,CASTAÑO,MACHO,978101082144349,GD,P10
3503040,ATENEA DE LAS 3R,,12/05/2019,CASTAÑO,HEMBRA,978101082449618,GA,P30
3503340,SULTAN DE LA MANUELA,,10/12/2019,CASTAÑO,MACHO,978101082556754,GD,P30
3503380,KATRINA DEL RANCHO,,25/02/2018,CASTAÑO,HEMBRA,978101082556428,GD,P30
3503520,TORNADO DE JHON SINU,,19/08/2019,CASTAÑO,MACHO,978101082549456,GN,P30
3503570,FURIA DE VILLA MARGARITA,,23/02/2018,CASTAÑO,HEMBRA,978101082549948,GN,P30
3600090,ODIN DE RANCHO LA LIBERTAD,,06/02/2015,MORO,MACHO,AVID*601*623*054,GD,P20
3600100,RENOVADORA DE SAN ANGEL,,15/04/2013,CASTAÑO,HEMBRA,AVID*602*059*574,GD,P30
3600130,FORTUNATA DE LA CABAÑA,,15/08/2016,CASTAÑO,HEMBRA,AVID*601*619*534,GD,P30
3600370,MARQUEZA DEL EMBLEMA,,13/03/2016,CASTAÑO,HEMBRA,AVID*601*583*356,GD,P30
3600750,AMAPOLA DE LA CAMPESINA,,14/04/2017,CASTAÑO,HEMBRA,AVID*601*588*804,GD,P30
3600770,ALEGRIA DE LA BONITA,,22/02/2017,CASTAÑO,HEMBRA,AVID*845*021*624,GD,P30
3600880,CORONA DE LOMA BRAVA,,30/09/2016,CASTAÑO,HEMBRA,AVID*601*553*552,GD,P30
3601080,CAPRICHOSA DE LOS POTRILLOS,,02/03/2016,CASTAÑO,HEMBRA,AVID*601*557*842,GD,P30
3601200,OCTAVA MARAVILLA DE LA MARGARITA,,26/07/2018,CASTAÑO,HEMBRA,978101081924622,GD,P30
3601290,CAMBALACHE DEL AGRADO,,20/03/2017,CASTAÑO,MACHO,978101081919479,GD,P30
REGISTRO0,NOMBRE,FECHA_NTO,COLOR,SEXO,MICROCHIP,GENO,ANDAR,PADRE/MADRE0
3601410,TURQUESA DE PAHUANA,13/02/2018,CASTAÑO,HEMBRA,AVID*601*365*345,GD,P3,2063740
3601520,LINDA PALMA DEL CAIRO,14/06/2017,CASTAÑO,HEMBRA,978101081924706,GD,P3,2760650
3601610,MILAGRO DE HUMARAK,01/09/2014,CASTAÑO,MACHO,AVID*842*009*790,GD,P1,1941200
3601630,GUANACO DE LA CAROLINA,13/10/2018,CASTAÑO,MACHO,AVID*603*340*813,GD,P3,2218540
3601780,CAPRICHOSA DEL DESCANSO,08/04/2014,CASTAÑO,HEMBRA,978101081933117,GD,P3,2061740
3601840,MAXIMA DE VILLA CELESTE,07/03/2018,CASTAÑO,HEMBRA,978101081918024,GD,P3,2268500
3601850,SANTA ANA DE SAN MIGUEL,17/12/2015,CASTAÑO,HEMBRA,978101081893244,GD,P3,2051190
3602190,MAKARIO DE VILLA CELESTE,25/04/2017,CASTAÑO,MACHO,AVID*601*307*550,GD,P1,2775750
3602350,URSULA DE PORTEFINO,20/02/2013,CASTAÑO,HEMBRA,AVID*012*303*825,GD,P3,2049150
3602360,ATILA DE LA ALQUERIA,26/10/2017,CASTAÑO,MACHO,AVID*844*769*524,GD,P3,2790720
3602370,INTOCABLE DE SAN LUIS,19/06/2015,CASTAÑO,MACHO,AVID*836*329*608,GD,P3,2163990
